time	V(n001)	I(D1)
3.615914561176120e-07	-6.000000e+00	-7.225873e-06
3.616014561176121e-07	-6.000000e+00	-6.066509e-06
3.616114561176121e-07	-6.000000e+00	-5.094256e-06
3.616214561176121e-07	-6.000000e+00	-4.278921e-06
3.616314561176121e-07	-6.000000e+00	-3.595181e-06
3.616414561176121e-07	-6.000000e+00	-3.021799e-06
3.616514561176121e-07	-6.000000e+00	-2.540964e-06
3.616614561176121e-07	-6.000000e+00	-2.137741e-06
3.616714561176121e-07	-6.000000e+00	-1.799602e-06
3.616814561176121e-07	-6.000000e+00	-1.516042e-06
3.616914561176122e-07	-6.000000e+00	-1.278253e-06
3.617014561176122e-07	-6.000000e+00	-1.078847e-06
3.617114561176122e-07	-6.000000e+00	-9.116280e-07
3.617214561176122e-07	-6.000000e+00	-7.714009e-07
3.617314561176122e-07	-6.000000e+00	-6.538090e-07
3.617414561176122e-07	-6.000000e+00	-5.551984e-07
3.617514561176122e-07	-6.000000e+00	-4.725054e-07
3.617614561176122e-07	-6.000000e+00	-4.031606e-07
3.617714561176122e-07	-6.000000e+00	-3.450095e-07
3.617814561176123e-07	-6.000000e+00	-2.962450e-07
3.617914561176123e-07	-6.000000e+00	-2.553520e-07
3.618014561176123e-07	-6.000000e+00	-2.210600e-07
3.618114561176123e-07	-6.000000e+00	-1.923035e-07
3.618214561176123e-07	-6.000000e+00	-1.681888e-07
3.618314561176123e-07	-6.000000e+00	-1.479667e-07
3.618414561176123e-07	-6.000000e+00	-1.310089e-07
3.618614561176124e-07	-6.000000e+00	-1.048634e-07
3.618814561176124e-07	-6.000000e+00	-8.647745e-08
3.619114561176124e-07	-6.000000e+00	-6.860304e-08
3.619314561176124e-07	-6.000000e+00	-6.203419e-08
3.619514561176125e-07	-6.000000e+00	-5.653565e-08
3.619714561176125e-07	-6.000000e+00	-5.210742e-08
3.619914561176125e-07	-6.000000e+00	-4.874952e-08
3.620114561176125e-07	-6.000000e+00	-4.646193e-08
3.620314561176125e-07	-6.000000e+00	-4.524465e-08
3.620514561176126e-07	-6.000000e+00	-4.509770e-08
3.621914561176127e-07	-6.000000e+00	-4.414067e-08
3.623314561176129e-07	-6.000000e+00	-4.339863e-08
3.624714561176130e-07	-6.000000e+00	-4.287156e-08
3.626114561176132e-07	-6.000000e+00	-4.255947e-08
3.627514561176134e-07	-6.000000e+00	-4.246235e-08
3.628914561176135e-07	-6.000000e+00	-4.258021e-08
3.630314561176137e-07	-6.000000e+00	-4.291305e-08
3.669514561176181e-07	-6.000000e+00	-4.291305e-08
3.771914561176297e-07	-6.000000e+00	-4.291305e-08
3.810000000000000e-07	-6.000000e+00	-4.291305e-08
3.810008543882367e-07	-5.994020e+00	2.931567e-05
3.810025631647099e-07	-5.982058e+00	8.716500e-05
3.810059807176563e-07	-5.958135e+00	1.978087e-04
3.810128158235491e-07	-5.910289e+00	4.003160e-04
3.810228158235491e-07	-5.840289e+00	6.564299e-04
3.810328158235491e-07	-5.770289e+00	8.714795e-04
3.810428158235491e-07	-5.700289e+00	1.052311e-03
3.810528158235491e-07	-5.630289e+00	1.204663e-03
3.810628158235491e-07	-5.560289e+00	1.333331e-03
3.810728158235491e-07	-5.490289e+00	1.442321e-03
3.810828158235491e-07	-5.420289e+00	1.534971e-03
3.810928158235491e-07	-5.350289e+00	1.614060e-03
3.811028158235492e-07	-5.280289e+00	1.681900e-03
3.811228158235492e-07	-5.140289e+00	1.791193e-03
3.811428158235492e-07	-5.000289e+00	1.874643e-03
3.811728158235492e-07	-4.790289e+00	1.968463e-03
3.811956729664064e-07	-4.630289e+00	2.019353e-03
3.812185301092636e-07	-4.470289e+00	2.067377e-03
3.812413872521207e-07	-4.310289e+00	2.112536e-03
3.812642443949779e-07	-4.150289e+00	2.154829e-03
3.812871015378351e-07	-3.990289e+00	2.194257e-03
3.813099586806923e-07	-3.830289e+00	2.230819e-03
3.813328158235494e-07	-3.670289e+00	2.264516e-03
3.813813872521209e-07	-3.330289e+00	2.340432e-03
3.814299586806924e-07	-2.990289e+00	2.427028e-03
3.814785301092639e-07	-2.650289e+00	2.524304e-03
3.815271015378353e-07	-2.310289e+00	2.632262e-03
3.815756729664068e-07	-1.970289e+00	2.750901e-03
3.816242443949783e-07	-1.630289e+00	2.880220e-03
3.816728158235498e-07	-1.290289e+00	3.020220e-03
3.817056729664070e-07	-1.060289e+00	3.124238e-03
3.817385301092642e-07	-8.302892e-01	3.243819e-03
3.817713872521213e-07	-6.002892e-01	3.378964e-03
3.818042443949785e-07	-3.702892e-01	3.529671e-03
3.818371015378357e-07	-1.402892e-01	3.695942e-03
3.818699586806929e-07	8.971078e-02	3.877777e-03
3.819028158235501e-07	3.197108e-01	4.075175e-03
3.819128158235501e-07	3.897108e-01	4.142395e-03
3.819228158235501e-07	4.597108e-01	4.212255e-03
3.819428158235501e-07	5.997108e-01	4.360528e-03
3.819509849916144e-07	6.568949e-01	4.424194e-03
3.819591541596786e-07	7.140791e-01	4.490461e-03
3.819673233277429e-07	7.712633e-01	4.559328e-03
3.819754924958072e-07	8.284474e-01	4.630797e-03
3.819836616638715e-07	8.856316e-01	4.704867e-03
3.819918308319358e-07	9.428158e-01	4.781537e-03
3.820000000000001e-07	1.000000e+00	4.860808e-03
3.820129680378107e-07	1.000000e+00	4.560524e-03
3.820259360756215e-07	1.000000e+00	4.293372e-03
3.820389041134322e-07	1.000000e+00	4.059353e-03
3.820518721512429e-07	1.000000e+00	3.858467e-03
3.820648401890536e-07	1.000000e+00	3.690713e-03
3.820778082268643e-07	1.000000e+00	3.556093e-03
3.820907762646750e-07	1.000000e+00	3.454605e-03
3.821107762646750e-07	1.000000e+00	3.326115e-03
3.821407762646750e-07	1.000000e+00	3.189243e-03
3.821650619789608e-07	1.000000e+00	3.115608e-03
3.821893476932465e-07	1.000000e+00	3.050066e-03
3.822136334075322e-07	1.000000e+00	2.992618e-03
3.822379191218180e-07	1.000000e+00	2.943263e-03
3.822622048361038e-07	1.000000e+00	2.902001e-03
3.822864905503895e-07	1.000000e+00	2.868832e-03
3.823107762646752e-07	1.000000e+00	2.843756e-03
3.823779191218182e-07	1.000000e+00	2.781348e-03
3.824450619789611e-07	1.000000e+00	2.725767e-03
3.825122048361041e-07	1.000000e+00	2.677013e-03
3.825793476932470e-07	1.000000e+00	2.635086e-03
3.826464905503899e-07	1.000000e+00	2.599986e-03
3.827136334075328e-07	1.000000e+00	2.571712e-03
3.827807762646758e-07	1.000000e+00	2.550266e-03
3.829764905503903e-07	1.000000e+00	2.494050e-03
3.831722048361048e-07	1.000000e+00	2.444068e-03
3.833679191218193e-07	1.000000e+00	2.400320e-03
3.835636334075338e-07	1.000000e+00	2.362805e-03
3.837593476932483e-07	1.000000e+00	2.331525e-03
3.839550619789628e-07	1.000000e+00	2.306478e-03
3.841507762646773e-07	1.000000e+00	2.287665e-03
3.846107762646778e-07	1.000000e+00	2.246251e-03
3.850707762646784e-07	1.000000e+00	2.209284e-03
3.855307762646789e-07	1.000000e+00	2.176764e-03
3.859907762646794e-07	1.000000e+00	2.148691e-03
3.864507762646799e-07	1.000000e+00	2.125065e-03
3.869107762646805e-07	1.000000e+00	2.105887e-03
3.873707762646810e-07	1.000000e+00	2.091156e-03
3.887822048361112e-07	1.000000e+00	2.053573e-03
3.901936334075413e-07	1.000000e+00	2.021064e-03
3.916050619789715e-07	1.000000e+00	1.993630e-03
3.930164905504017e-07	1.000000e+00	1.971269e-03
3.944279191218319e-07	1.000000e+00	1.953983e-03
3.958393476932620e-07	1.000000e+00	1.941772e-03
3.972507762646922e-07	1.000000e+00	1.934634e-03
3.976107762646926e-07	1.000000e+00	1.932262e-03
4.000000000000000e-07	1.000000e+00	1.918992e-03
4.000462622289939e-07	6.761644e-01	3.057248e-04
4.000925244579878e-07	3.523288e-01	-1.306337e-03
4.001387866869818e-07	2.849320e-02	-2.917195e-03
4.001850489159756e-07	-2.953424e-01	-4.526848e-03
4.002313111449696e-07	-6.191780e-01	-6.135296e-03
4.002775733739635e-07	-9.430137e-01	-7.742540e-03
4.003238356029574e-07	-1.266849e+00	-9.348579e-03
4.004109784601004e-07	-1.876849e+00	-1.238525e-02
4.004981213172433e-07	-2.486849e+00	-1.540337e-02
4.005852641743863e-07	-3.096849e+00	-1.840296e-02
4.006724070315292e-07	-3.706849e+00	-2.138400e-02
4.007595498886722e-07	-4.316849e+00	-2.434650e-02
4.008466927458151e-07	-4.926849e+00	-2.729046e-02
4.009338356029581e-07	-5.536849e+00	-3.021588e-02
4.010018493191126e-07	-6.000000e+00	-3.228522e-02
4.010086007922150e-07	-6.000000e+00	-3.226852e-02
4.010153522653175e-07	-6.000000e+00	-3.222534e-02
4.010221037384199e-07	-6.000000e+00	-3.215567e-02
4.010288552115224e-07	-6.000000e+00	-3.205953e-02
4.010356066846249e-07	-6.000000e+00	-3.193690e-02
4.010423581577273e-07	-6.000000e+00	-3.178780e-02
4.010491096308298e-07	-6.000000e+00	-3.161221e-02
4.010591096308298e-07	-6.000000e+00	-3.077612e-02
4.010691096308298e-07	-6.000000e+00	-2.926639e-02
4.010791096308298e-07	-6.000000e+00	-2.748178e-02
4.010991096308298e-07	-6.000000e+00	-2.341260e-02
4.011291096308298e-07	-6.000000e+00	-1.704852e-02
4.011391096308299e-07	-6.000000e+00	-1.507618e-02
4.011491096308299e-07	-6.000000e+00	-1.323653e-02
4.011591096308299e-07	-6.000000e+00	-1.154748e-02
4.011691096308299e-07	-6.000000e+00	-1.001758e-02
4.011791096308299e-07	-6.000000e+00	-8.647810e-03
4.011891096308299e-07	-6.000000e+00	-7.433551e-03
4.011991096308299e-07	-6.000000e+00	-6.366248e-03
4.012091096308299e-07	-6.000000e+00	-5.434887e-03
4.012191096308299e-07	-6.000000e+00	-4.627150e-03
4.012291096308300e-07	-6.000000e+00	-3.930290e-03
4.012391096308300e-07	-6.000000e+00	-3.331753e-03
4.012491096308300e-07	-6.000000e+00	-2.819600e-03
4.012591096308300e-07	-6.000000e+00	-2.382758e-03
4.012691096308300e-07	-6.000000e+00	-2.011153e-03
4.012791096308300e-07	-6.000000e+00	-1.695761e-03
4.012891096308300e-07	-6.000000e+00	-1.428591e-03
4.012991096308300e-07	-6.000000e+00	-1.202635e-03
4.013091096308300e-07	-6.000000e+00	-1.011795e-03
4.013191096308301e-07	-6.000000e+00	-8.507971e-04
4.013291096308301e-07	-6.000000e+00	-7.151060e-04
4.013391096308301e-07	-6.000000e+00	-6.008361e-04
4.013491096308301e-07	-6.000000e+00	-5.046710e-04
4.013591096308301e-07	-6.000000e+00	-4.237883e-04
4.013691096308301e-07	-6.000000e+00	-3.557920e-04
4.013791096308301e-07	-6.000000e+00	-2.986520e-04
4.013891096308301e-07	-6.000000e+00	-2.506512e-04
4.013991096308301e-07	-6.000000e+00	-2.103393e-04
4.014091096308302e-07	-6.000000e+00	-1.764927e-04
4.014191096308302e-07	-6.000000e+00	-1.480801e-04
4.014291096308302e-07	-6.000000e+00	-1.242331e-04
4.014391096308302e-07	-6.000000e+00	-1.042209e-04
4.014491096308302e-07	-6.000000e+00	-8.742884e-05
4.014591096308302e-07	-6.000000e+00	-7.334010e-05
4.014691096308302e-07	-6.000000e+00	-6.152049e-05
4.014791096308302e-07	-6.000000e+00	-5.160522e-05
4.014891096308303e-07	-6.000000e+00	-4.328797e-05
4.014991096308303e-07	-6.000000e+00	-3.631152e-05
4.015091096308303e-07	-6.000000e+00	-3.045997e-05
4.015191096308303e-07	-6.000000e+00	-2.555210e-05
4.015291096308303e-07	-6.000000e+00	-2.143585e-05
4.015391096308303e-07	-6.000000e+00	-1.798361e-05
4.015491096308303e-07	-6.000000e+00	-1.508833e-05
4.015591096308303e-07	-6.000000e+00	-1.266019e-05
4.015691096308303e-07	-6.000000e+00	-1.062386e-05
4.015791096308304e-07	-6.000000e+00	-8.916123e-06
4.015891096308304e-07	-6.000000e+00	-7.483979e-06
4.015991096308304e-07	-6.000000e+00	-6.282959e-06
4.016091096308304e-07	-6.000000e+00	-5.275773e-06
4.016191096308304e-07	-6.000000e+00	-4.431141e-06
4.016291096308304e-07	-6.000000e+00	-3.722833e-06
4.016391096308304e-07	-6.000000e+00	-3.128847e-06
4.016491096308304e-07	-6.000000e+00	-2.630735e-06
4.016591096308304e-07	-6.000000e+00	-2.213021e-06
4.016691096308305e-07	-6.000000e+00	-1.862731e-06
4.016791096308305e-07	-6.000000e+00	-1.568982e-06
4.016891096308305e-07	-6.000000e+00	-1.322647e-06
4.016991096308305e-07	-6.000000e+00	-1.116075e-06
4.017091096308305e-07	-6.000000e+00	-9.428470e-07
4.017191096308305e-07	-6.000000e+00	-7.975806e-07
4.017291096308305e-07	-6.000000e+00	-6.757628e-07
4.017391096308305e-07	-6.000000e+00	-5.736085e-07
4.017491096308305e-07	-6.000000e+00	-4.879438e-07
4.017591096308306e-07	-6.000000e+00	-4.161070e-07
4.017691096308306e-07	-6.000000e+00	-3.558660e-07
4.017791096308306e-07	-6.000000e+00	-3.053491e-07
4.017891096308306e-07	-6.000000e+00	-2.629866e-07
4.017991096308306e-07	-6.000000e+00	-2.274622e-07
4.018091096308306e-07	-6.000000e+00	-1.976722e-07
4.018191096308306e-07	-6.000000e+00	-1.726909e-07
4.018291096308306e-07	-6.000000e+00	-1.517421e-07
4.018391096308306e-07	-6.000000e+00	-1.341748e-07
4.018591096308307e-07	-6.000000e+00	-1.070897e-07
4.018791096308307e-07	-6.000000e+00	-8.804304e-08
4.019091096308307e-07	-6.000000e+00	-6.952627e-08
4.019391096308308e-07	-6.000000e+00	-5.860691e-08
4.019648239165451e-07	-6.000000e+00	-5.396445e-08
4.019905382022594e-07	-6.000000e+00	-5.015357e-08
4.020162524879737e-07	-6.000000e+00	-4.717429e-08
4.020419667736880e-07	-6.000000e+00	-4.502659e-08
4.020676810594023e-07	-6.000000e+00	-4.371048e-08
4.020933953451166e-07	-6.000000e+00	-4.322596e-08
4.021191096308310e-07	-6.000000e+00	-4.357302e-08
4.077891096308374e-07	-6.000000e+00	-4.291305e-08
4.180291096308490e-07	-6.000000e+00	-4.291305e-08
4.210000000000000e-07	-6.000000e+00	-4.291305e-08
4.210002671107443e-07	-5.998130e+00	9.249055e-06
4.210006232584033e-07	-5.995637e+00	2.157399e-05
4.210013355537215e-07	-5.990651e+00	4.599408e-05
4.210027601443577e-07	-5.980679e+00	9.392931e-05
4.210056093256302e-07	-5.960735e+00	1.862908e-04
4.210113076881752e-07	-5.920846e+00	3.578188e-04
4.210213076881752e-07	-5.850846e+00	6.207684e-04
4.210313076881752e-07	-5.780846e+00	8.415188e-04
4.210413076881752e-07	-5.710846e+00	1.027098e-03
4.210513076881752e-07	-5.640846e+00	1.183399e-03
4.210613076881752e-07	-5.570846e+00	1.315350e-03
4.210713076881752e-07	-5.500846e+00	1.427067e-03
4.210813076881752e-07	-5.430846e+00	1.521981e-03
4.210913076881753e-07	-5.360846e+00	1.602948e-03
4.211013076881753e-07	-5.290846e+00	1.672346e-03
4.211213076881753e-07	-5.150846e+00	1.784000e-03
4.211413076881753e-07	-5.010846e+00	1.869069e-03
4.211713076881753e-07	-4.800846e+00	1.964410e-03
4.211941648310325e-07	-4.640846e+00	2.015863e-03
4.212170219738897e-07	-4.480846e+00	2.064339e-03
4.212398791167468e-07	-4.320846e+00	2.109838e-03
4.212627362596040e-07	-4.160846e+00	2.152359e-03
4.212855934024612e-07	-4.000846e+00	2.191903e-03
4.213084505453184e-07	-3.840846e+00	2.228470e-03
4.213313076881755e-07	-3.680846e+00	2.262059e-03
4.213798791167470e-07	-3.340846e+00	2.337845e-03
4.214284505453185e-07	-3.000846e+00	2.424243e-03
4.214770219738900e-07	-2.660846e+00	2.521254e-03
4.215255934024614e-07	-2.320846e+00	2.628877e-03
4.215741648310329e-07	-1.980846e+00	2.747113e-03
4.216227362596044e-07	-1.640846e+00	2.875961e-03
4.216713076881759e-07	-1.300846e+00	3.015421e-03
4.217041648310331e-07	-1.070846e+00	3.119043e-03
4.217370219738903e-07	-8.408462e-01	3.238116e-03
4.217698791167474e-07	-6.108462e-01	3.372641e-03
4.218027362596046e-07	-3.808462e-01	3.522618e-03
4.218355934024618e-07	-1.508462e-01	3.688046e-03
4.218684505453190e-07	7.915383e-02	3.868926e-03
4.219013076881762e-07	3.091538e-01	4.065257e-03
4.219113076881762e-07	3.791538e-01	4.132092e-03
4.219213076881762e-07	4.491538e-01	4.201544e-03
4.219413076881762e-07	5.891538e-01	4.348928e-03
4.219713076881762e-07	7.991538e-01	4.593916e-03
4.220000000000000e-07	1.000000e+00	4.860805e-03
4.220132912096766e-07	1.000000e+00	4.553920e-03
4.220265824193531e-07	1.000000e+00	4.281578e-03
4.220398736290296e-07	1.000000e+00	4.043780e-03
4.220531648387062e-07	1.000000e+00	3.840526e-03
4.220664560483827e-07	1.000000e+00	3.671816e-03
4.220797472580592e-07	1.000000e+00	3.537650e-03
4.220930384677358e-07	1.000000e+00	3.438027e-03
4.221130384677358e-07	1.000000e+00	3.313827e-03
4.221430384677358e-07	1.000000e+00	3.180804e-03
4.221673241820216e-07	1.000000e+00	3.108710e-03
4.221916098963073e-07	1.000000e+00	3.044472e-03
4.222158956105930e-07	1.000000e+00	2.988090e-03
4.222401813248788e-07	1.000000e+00	2.939563e-03
4.222644670391646e-07	1.000000e+00	2.898893e-03
4.222887527534503e-07	1.000000e+00	2.866078e-03
4.223130384677360e-07	1.000000e+00	2.841118e-03
4.223816098963075e-07	1.000000e+00	2.778185e-03
4.224501813248791e-07	1.000000e+00	2.722168e-03
4.225187527534506e-07	1.000000e+00	2.673069e-03
4.225873241820220e-07	1.000000e+00	2.630887e-03
4.226558956105935e-07	1.000000e+00	2.595623e-03
4.227244670391651e-07	1.000000e+00	2.567276e-03
4.227930384677366e-07	1.000000e+00	2.545846e-03
4.229930384677368e-07	1.000000e+00	2.489529e-03
4.231930384677370e-07	1.000000e+00	2.439471e-03
4.233930384677372e-07	1.000000e+00	2.395672e-03
4.235930384677375e-07	1.000000e+00	2.358132e-03
4.237930384677377e-07	1.000000e+00	2.326852e-03
4.239930384677379e-07	1.000000e+00	2.301832e-03
4.241930384677382e-07	1.000000e+00	2.283070e-03
4.247616098963102e-07	1.000000e+00	2.235140e-03
4.253301813248823e-07	1.000000e+00	2.192818e-03
4.258987527534544e-07	1.000000e+00	2.156105e-03
4.264673241820264e-07	1.000000e+00	2.125000e-03
4.270358956105985e-07	1.000000e+00	2.099504e-03
4.276044670391706e-07	1.000000e+00	2.079616e-03
4.281730384677427e-07	1.000000e+00	2.065337e-03
4.296358956106014e-07	1.000000e+00	2.032496e-03
4.310987527534603e-07	1.000000e+00	2.004031e-03
4.325616098963191e-07	1.000000e+00	1.979943e-03
4.340244670391779e-07	1.000000e+00	1.960231e-03
4.354873241820367e-07	1.000000e+00	1.944896e-03
4.369501813248955e-07	1.000000e+00	1.933937e-03
4.384130384677543e-07	1.000000e+00	1.927354e-03
4.400000000000000e-07	1.000000e+00	1.918992e-03
4.400657774711951e-07	5.395577e-01	-3.747932e-04
4.401315549423904e-07	7.911539e-02	-2.665915e-03
4.401973324135855e-07	-3.813269e-01	-4.954373e-03
4.402631098847808e-07	-8.417692e-01	-7.240169e-03
4.403288873559759e-07	-1.302212e+00	-9.523301e-03
4.403946648271712e-07	-1.762654e+00	-1.180377e-02
4.404604422983663e-07	-2.223096e+00	-1.408158e-02
4.405347280126521e-07	-2.743096e+00	-1.667163e-02
4.406090137269379e-07	-3.263096e+00	-1.923748e-02
4.406832994412237e-07	-3.783096e+00	-2.177913e-02
4.407575851555095e-07	-4.303096e+00	-2.429658e-02
4.408318708697953e-07	-4.823096e+00	-2.678984e-02
4.409061565840811e-07	-5.343096e+00	-2.925889e-02
4.409804422983669e-07	-5.863096e+00	-3.170374e-02
4.410009557701633e-07	-6.000000e+00	-3.229031e-02
4.410071530247757e-07	-6.000000e+00	-3.226503e-02
4.410133502793880e-07	-6.000000e+00	-3.222433e-02
4.410195475340003e-07	-6.000000e+00	-3.216820e-02
4.410257447886127e-07	-6.000000e+00	-3.209666e-02
4.410319420432250e-07	-6.000000e+00	-3.200970e-02
4.410381392978373e-07	-6.000000e+00	-3.190732e-02
4.410443365524497e-07	-6.000000e+00	-3.178953e-02
4.410543365524497e-07	-6.000000e+00	-3.129908e-02
4.410643365524497e-07	-6.000000e+00	-3.005467e-02
4.410743365524497e-07	-6.000000e+00	-2.839670e-02
4.410843365524497e-07	-6.000000e+00	-2.651745e-02
4.411043365524498e-07	-6.000000e+00	-2.234286e-02
4.411243365524498e-07	-6.000000e+00	-1.807811e-02
4.411343365524498e-07	-6.000000e+00	-1.604943e-02
4.411443365524498e-07	-6.000000e+00	-1.414039e-02
4.411543365524498e-07	-6.000000e+00	-1.237427e-02
4.411643365524498e-07	-6.000000e+00	-1.076407e-02
4.411743365524498e-07	-6.000000e+00	-9.314332e-03
4.411843365524499e-07	-6.000000e+00	-8.023013e-03
4.411943365524499e-07	-6.000000e+00	-6.883327e-03
4.412043365524499e-07	-6.000000e+00	-5.885330e-03
4.412143365524499e-07	-6.000000e+00	-5.017232e-03
4.412243365524499e-07	-6.000000e+00	-4.266406e-03
4.412343365524499e-07	-6.000000e+00	-3.620140e-03
4.412443365524499e-07	-6.000000e+00	-3.066145e-03
4.412543365524499e-07	-6.000000e+00	-2.592890e-03
4.412643365524500e-07	-6.000000e+00	-2.189790e-03
4.412743365524500e-07	-6.000000e+00	-1.847294e-03
4.412843365524500e-07	-6.000000e+00	-1.556897e-03
4.412943365524500e-07	-6.000000e+00	-1.311106e-03
4.413043365524500e-07	-6.000000e+00	-1.103379e-03
4.413143365524500e-07	-6.000000e+00	-9.280388e-04
4.413243365524500e-07	-6.000000e+00	-7.801916e-04
4.413343365524500e-07	-6.000000e+00	-6.556362e-04
4.413443365524500e-07	-6.000000e+00	-5.507812e-04
4.413543365524501e-07	-6.000000e+00	-4.625655e-04
4.413643365524501e-07	-6.000000e+00	-3.883874e-04
4.413743365524501e-07	-6.000000e+00	-3.260406e-04
4.413843365524501e-07	-6.000000e+00	-2.736573e-04
4.413943365524501e-07	-6.000000e+00	-2.296589e-04
4.414043365524501e-07	-6.000000e+00	-1.927129e-04
4.414143365524501e-07	-6.000000e+00	-1.616955e-04
4.414243365524501e-07	-6.000000e+00	-1.356602e-04
4.414343365524501e-07	-6.000000e+00	-1.138101e-04
4.414443365524502e-07	-6.000000e+00	-9.547486e-05
4.414543365524502e-07	-6.000000e+00	-8.009064e-05
4.414643365524502e-07	-6.000000e+00	-6.718368e-05
4.414743365524502e-07	-6.000000e+00	-5.635590e-05
4.414843365524502e-07	-6.000000e+00	-4.727294e-05
4.414943365524502e-07	-6.000000e+00	-3.965404e-05
4.415043365524502e-07	-6.000000e+00	-3.326350e-05
4.415143365524502e-07	-6.000000e+00	-2.790349e-05
4.415243365524502e-07	-6.000000e+00	-2.340795e-05
4.415343365524503e-07	-6.000000e+00	-1.963757e-05
4.415443365524503e-07	-6.000000e+00	-1.647545e-05
4.415543365524503e-07	-6.000000e+00	-1.382350e-05
4.415643365524503e-07	-6.000000e+00	-1.159945e-05
4.415743365524503e-07	-6.000000e+00	-9.734287e-06
4.415843365524503e-07	-6.000000e+00	-8.170107e-06
4.415943365524503e-07	-6.000000e+00	-6.858357e-06
4.416043365524503e-07	-6.000000e+00	-5.758306e-06
4.416143365524503e-07	-6.000000e+00	-4.835796e-06
4.416243365524504e-07	-6.000000e+00	-4.062176e-06
4.416343365524504e-07	-6.000000e+00	-3.413419e-06
4.416443365524504e-07	-6.000000e+00	-2.869374e-06
4.416543365524504e-07	-6.000000e+00	-2.413142e-06
4.416643365524504e-07	-6.000000e+00	-2.030550e-06
4.416743365524504e-07	-6.000000e+00	-1.709713e-06
4.416843365524504e-07	-6.000000e+00	-1.440663e-06
4.416943365524504e-07	-6.000000e+00	-1.215041e-06
4.417043365524504e-07	-6.000000e+00	-1.025838e-06
4.417143365524505e-07	-6.000000e+00	-8.671758e-07
4.417243365524505e-07	-6.000000e+00	-7.341241e-07
4.417343365524505e-07	-6.000000e+00	-6.225492e-07
4.417443365524505e-07	-6.000000e+00	-5.289846e-07
4.417543365524505e-07	-6.000000e+00	-4.505230e-07
4.417643365524505e-07	-6.000000e+00	-3.847266e-07
4.417743365524505e-07	-6.000000e+00	-3.295510e-07
4.417843365524505e-07	-6.000000e+00	-2.832818e-07
4.417943365524506e-07	-6.000000e+00	-2.444814e-07
4.418043365524506e-07	-6.000000e+00	-2.119442e-07
4.418143365524506e-07	-6.000000e+00	-1.846591e-07
4.418243365524506e-07	-6.000000e+00	-1.617783e-07
4.418343365524506e-07	-6.000000e+00	-1.425910e-07
4.418543365524506e-07	-6.000000e+00	-1.130081e-07
4.418743365524506e-07	-6.000000e+00	-9.220496e-08
4.418943365524507e-07	-6.000000e+00	-7.757587e-08
4.419243365524507e-07	-6.000000e+00	-6.335376e-08
4.419457651238793e-07	-6.000000e+00	-5.790038e-08
4.419671936953079e-07	-6.000000e+00	-5.336083e-08
4.419886222667365e-07	-6.000000e+00	-4.973513e-08
4.420100508381651e-07	-6.000000e+00	-4.702327e-08
4.420314794095937e-07	-6.000000e+00	-4.522524e-08
4.420529079810223e-07	-6.000000e+00	-4.434106e-08
4.420743365524509e-07	-6.000000e+00	-4.437072e-08
4.424986222667371e-07	-6.000000e+00	-4.371814e-08
4.429229079810232e-07	-6.000000e+00	-4.321368e-08
4.433471936953094e-07	-6.000000e+00	-4.285733e-08
4.437714794095957e-07	-6.000000e+00	-4.264909e-08
4.441957651238819e-07	-6.000000e+00	-4.258897e-08
4.446200508381680e-07	-6.000000e+00	-4.267695e-08
4.450443365524542e-07	-6.000000e+00	-4.291305e-08
4.485943365524583e-07	-6.000000e+00	-4.291305e-08
4.588343365524699e-07	-6.000000e+00	-4.291305e-08
4.610000000000001e-07	-6.000000e+00	-4.291305e-08
4.610005663447528e-07	-5.996036e+00	1.951535e-05
4.610016990342584e-07	-5.988107e+00	5.824672e-05
4.610039644132695e-07	-5.972249e+00	1.334436e-04
4.610084951712917e-07	-5.940534e+00	2.752095e-04
4.610175566873361e-07	-5.877103e+00	5.274368e-04
4.610275566873361e-07	-5.807103e+00	7.631363e-04
4.610375566873361e-07	-5.737103e+00	9.611686e-04
4.610475566873361e-07	-5.667103e+00	1.127834e-03
4.610575566873361e-07	-5.597103e+00	1.268401e-03
4.610675566873361e-07	-5.527103e+00	1.387277e-03
4.610775566873361e-07	-5.457103e+00	1.488134e-03
4.610875566873361e-07	-5.387103e+00	1.574033e-03
4.610975566873362e-07	-5.317103e+00	1.647522e-03
4.611175566873362e-07	-5.177103e+00	1.765380e-03
4.611375566873362e-07	-5.037103e+00	1.854706e-03
4.611675566873362e-07	-4.827103e+00	1.954045e-03
4.611889852587648e-07	-4.677103e+00	2.004310e-03
4.612104138301934e-07	-4.527103e+00	2.051424e-03
4.612318424016220e-07	-4.377103e+00	2.095388e-03
4.612532709730506e-07	-4.227103e+00	2.136202e-03
4.612746995444792e-07	-4.077103e+00	2.173865e-03
4.612961281159078e-07	-3.927103e+00	2.208377e-03
4.613175566873364e-07	-3.777103e+00	2.239739e-03
4.613661281159079e-07	-3.437103e+00	2.314449e-03
4.614146995444794e-07	-3.097103e+00	2.399151e-03
4.614632709730509e-07	-2.757103e+00	2.493844e-03
4.615118424016223e-07	-2.417103e+00	2.598529e-03
4.615604138301938e-07	-2.077103e+00	2.713205e-03
4.616089852587653e-07	-1.737103e+00	2.837872e-03
4.616575566873368e-07	-1.397103e+00	2.972531e-03
4.616918424016225e-07	-1.157103e+00	3.076572e-03
4.617261281159083e-07	-9.171032e-01	3.196803e-03
4.617604138301940e-07	-6.771032e-01	3.333227e-03
